varname,currtime,d,a,arcstartloc,arcendloc,arcstarttime,arcendtime,value
z,162,3159,,63,63,120.0,126.0,1
z,162,3160,,63,63,120.0,126.0,1
z,162,3161,,63,63,120.0,126.0,1
z,162,3162,,63,63,120.0,126.0,1
z,162,3163,,63,63,120.0,126.0,1
z,162,3164,,63,63,120.0,126.0,1
z,162,3165,,63,63,120.0,126.0,1
z,162,3166,,63,63,120.0,126.0,1
z,162,3167,,63,63,120.0,126.0,1
z,162,3168,,63,63,120.0,126.0,1
z,162,3169,,63,63,120.0,126.0,1
z,162,3170,,63,63,120.0,126.0,1
z,162,3171,,63,63,120.0,126.0,1
z,162,3172,,63,63,120.0,126.0,1
z,162,3173,,63,63,120.0,126.0,1
z,162,3174,,63,63,120.0,126.0,1
z,162,3175,,63,63,120.0,126.0,1
z,162,3176,,63,63,120.0,126.0,1
z,162,3177,,63,63,120.0,126.0,1
z,162,3178,,63,63,120.0,126.0,1
z,162,3179,,63,63,120.0,126.0,1
z,162,3180,,63,63,120.0,126.0,1
z,162,3181,,63,63,120.0,126.0,1
z,162,3182,,63,63,120.0,126.0,1
z,162,3183,,63,63,120.0,126.0,1
z,162,3184,,63,63,120.0,126.0,1
z,162,3185,,63,63,120.0,126.0,1
z,162,3186,,63,63,120.0,126.0,1
z,162,3187,,63,63,120.0,126.0,1
z,162,3188,,63,63,120.0,126.0,1
z,162,3189,,63,63,120.0,126.0,1
z,162,3190,,63,63,120.0,126.0,1
z,162,3191,,63,63,120.0,126.0,1
z,162,3192,,63,63,120.0,126.0,1
z,162,3193,,63,63,120.0,126.0,1
z,162,3194,,63,63,120.0,126.0,1
z,162,3195,,63,63,120.0,126.0,1
z,162,3196,,63,63,120.0,126.0,1
z,162,3197,,63,63,120.0,126.0,1
z,162,3198,,63,63,120.0,126.0,1
z,162,3199,,63,63,120.0,126.0,1
z,162,3200,,63,63,120.0,126.0,1
z,162,3201,,53,53,120.0,126.0,1
z,162,3202,,60,60,120.0,126.0,1
z,162,3204,,61,61,120.0,126.0,1
z,162,3206,,64,64,120.0,126.0,1
z,162,3208,,64,64,120.0,126.0,1
z,162,3209,,64,64,120.0,126.0,1
z,162,3210,,64,64,120.0,126.0,1
z,162,3211,,64,64,120.0,126.0,1
z,162,3212,,64,64,120.0,126.0,1
z,162,3213,,64,64,120.0,126.0,1
z,162,3214,,64,64,120.0,126.0,1
z,162,3215,,64,64,120.0,126.0,1
z,162,3216,,64,64,120.0,126.0,1
z,162,3217,,64,64,120.0,126.0,1
z,162,3218,,64,64,120.0,126.0,1
z,162,3219,,64,64,120.0,126.0,1
z,162,3220,,64,64,120.0,126.0,1
z,162,3221,,64,64,120.0,126.0,1
z,162,3222,,64,64,120.0,126.0,1
z,162,3223,,64,64,120.0,126.0,1
z,162,3224,,64,64,120.0,126.0,1
z,162,3225,,64,64,120.0,126.0,1
z,162,3226,,64,64,120.0,126.0,1
z,162,3227,,64,64,120.0,126.0,1
z,162,3228,,64,64,120.0,126.0,1
z,162,3229,,64,64,120.0,126.0,1
z,162,3230,,64,64,120.0,126.0,1
z,162,3231,,64,64,120.0,126.0,1
z,162,3232,,64,64,120.0,126.0,1
z,162,3233,,64,64,120.0,126.0,1
z,162,3234,,64,64,120.0,126.0,1
z,162,3235,,64,64,120.0,126.0,1
z,162,3236,,64,64,120.0,126.0,1
z,162,3237,,64,64,120.0,126.0,1
z,162,3238,,64,64,120.0,126.0,1
z,162,3239,,64,64,120.0,126.0,1
z,162,3240,,64,64,120.0,126.0,1
z,162,3241,,64,64,120.0,126.0,1
z,162,3242,,64,64,120.0,126.0,1
z,162,3243,,64,64,120.0,126.0,1
z,162,3244,,64,64,120.0,126.0,1
z,162,3245,,64,64,120.0,126.0,1
z,162,3246,,64,64,120.0,126.0,1
z,162,3247,,64,64,120.0,126.0,1
z,162,3249,,65,65,120.0,126.0,1
z,162,3250,,65,65,120.0,126.0,1
z,162,3254,,65,65,120.0,126.0,1
z,162,3255,,65,65,120.0,126.0,1
z,162,3256,,65,65,120.0,126.0,1
z,162,3257,,65,65,120.0,126.0,1
z,162,3258,,65,65,120.0,126.0,1
z,162,3259,,65,65,120.0,126.0,1
z,162,3260,,65,65,120.0,126.0,1
z,162,3261,,65,65,120.0,126.0,1
z,162,3262,,65,65,120.0,126.0,1
z,162,3263,,65,65,120.0,126.0,1
z,162,3264,,65,65,120.0,126.0,1
z,162,3265,,65,65,120.0,126.0,1
z,162,3266,,65,65,120.0,126.0,1
z,162,3267,,65,65,120.0,126.0,1
z,162,3268,,65,65,120.0,126.0,1
z,162,3269,,65,65,120.0,126.0,1
z,162,3270,,65,65,120.0,126.0,1
z,162,3271,,65,65,120.0,126.0,1
z,162,3272,,65,65,120.0,126.0,1
z,162,3273,,65,65,120.0,126.0,1
z,162,3274,,65,65,120.0,126.0,1
z,162,3275,,65,65,120.0,126.0,1
z,162,3276,,65,65,120.0,126.0,1
z,162,3277,,65,65,120.0,126.0,1
z,162,3278,,65,65,120.0,126.0,1
z,162,3279,,65,65,120.0,126.0,1
z,162,3280,,65,65,120.0,126.0,1
z,162,3281,,65,65,120.0,126.0,1
z,162,3282,,65,65,120.0,126.0,1
z,162,3283,,65,65,120.0,126.0,1
z,162,3284,,65,65,120.0,126.0,1
z,162,3285,,65,65,120.0,126.0,1
z,162,3286,,65,65,120.0,126.0,1
z,162,3287,,65,65,120.0,126.0,1
z,162,3288,,65,65,120.0,126.0,1
z,162,3289,,65,65,120.0,126.0,1
z,162,3290,,65,65,120.0,126.0,1
z,162,3291,,65,65,120.0,126.0,1
z,162,3292,,65,65,120.0,126.0,1
z,162,3293,,65,65,120.0,126.0,1
z,162,3294,,66,66,120.0,126.0,1
z,162,3295,,66,66,120.0,126.0,1
z,162,3296,,66,66,120.0,126.0,1
z,162,3297,,66,66,120.0,126.0,1
z,162,3298,,66,66,120.0,126.0,1
z,162,3299,,66,66,120.0,126.0,1
z,162,3300,,66,66,120.0,126.0,1
z,162,3301,,66,66,120.0,126.0,1
z,162,3302,,66,66,120.0,126.0,1
z,162,3303,,66,66,120.0,126.0,1
z,162,3304,,66,66,120.0,126.0,1
z,162,3305,,66,66,120.0,126.0,1
z,162,3306,,66,66,120.0,126.0,1
z,162,3307,,66,66,120.0,126.0,1
z,162,3308,,66,66,120.0,126.0,1
z,162,3309,,66,66,120.0,126.0,1
z,162,3310,,66,66,120.0,126.0,1
z,162,3311,,66,66,120.0,126.0,1
z,162,3312,,66,66,120.0,126.0,1
z,162,3313,,66,66,120.0,126.0,1
z,162,3314,,66,66,120.0,126.0,1
z,162,3315,,66,66,120.0,126.0,1
z,162,3316,,66,66,120.0,126.0,1
z,162,757,,25,30,126.0,132.0,1
z,162,759,,25,19,126.0,132.0,1
z,162,2665,,56,60,126.0,132.0,1
z,162,1304,,35,39,126.0,132.0,1
z,162,765,,25,30,126.0,132.0,1
z,162,769,,25,30,126.0,132.0,1
z,162,2946,,54,60,126.0,132.0,1
z,162,203,,7,8,126.0,132.0,1
z,162,1693,,40,43,126.0,132.0,1
z,162,1814,,47,54,126.0,132.0,1
z,162,1003,,25,30,126.0,132.0,1
z,162,740,,12,18,126.0,132.0,1
z,162,2133,,54,47,126.0,132.0,1
z,162,310,,12,9,126.0,132.0,1
z,162,3058,,60,54,126.0,132.0,1
z,162,1426,,35,40,126.0,132.0,1
z,162,1894,,47,54,126.0,132.0,1
z,162,747,,12,18,126.0,132.0,1
z,162,1423,,32,29,126.0,132.0,1
z,162,1186,,26,29,126.0,132.0,1
z,162,743,,18,22,126.0,132.0,1
z,162,706,,16,19,126.0,132.0,1
z,162,2790,,56,60,126.0,132.0,1
z,162,2952,,60,54,126.0,132.0,1
z,162,1187,,26,29,126.0,132.0,1
z,162,317,,9,12,126.0,132.0,1
z,162,210,,7,2,126.0,132.0,1
z,162,1626,,39,40,126.0,132.0,1
z,162,2953,,60,54,126.0,132.0,1
z,162,1895,,44,47,126.0,132.0,1
z,162,1815,,47,43,126.0,132.0,1
z,162,744,,18,22,126.0,132.0,1
z,162,211,,7,2,126.0,132.0,1
z,162,1629,,40,39,126.0,132.0,1
z,162,318,,9,12,126.0,132.0,1
z,162,2244,,49,48,126.0,132.0,1
z,162,2132,,43,47,126.0,132.0,1
z,162,316,,12,9,126.0,132.0,1
z,162,125,,6,3,126.0,132.0,1
z,162,127,,6,3,126.0,132.0,1
z,162,771,,25,19,126.0,132.0,1
z,162,773,,25,19,126.0,132.0,1
z,162,208,,2,7,126.0,132.0,1
z,162,717,,11,16,126.0,132.0,1
z,162,1305,,35,32,126.0,132.0,1
z,162,1308,,35,32,126.0,132.0,1
z,162,2134,,54,47,126.0,132.0,1
z,162,2135,,54,47,126.0,132.0,1
z,162,2136,,54,47,126.0,132.0,1
z,162,2138,,43,47,126.0,132.0,1
z,162,2516,,55,53,126.0,132.0,1
z,162,1,,3,3,126.0,132.0,1
z,162,3,,1,1,126.0,132.0,1
z,162,4,,2,2,126.0,132.0,1
z,162,5,,1,1,126.0,132.0,1
z,162,6,,1,1,126.0,132.0,1
z,162,7,,1,1,126.0,132.0,1
z,162,8,,1,1,126.0,132.0,1
z,162,11,,1,1,126.0,132.0,1
z,162,13,,1,1,126.0,132.0,1
z,162,14,,1,1,126.0,132.0,1
z,162,15,,1,1,126.0,132.0,1
z,162,16,,1,1,126.0,132.0,1
z,162,17,,1,1,126.0,132.0,1
z,162,18,,1,1,126.0,132.0,1
z,162,19,,1,1,126.0,132.0,1
z,162,20,,1,1,126.0,132.0,1
z,162,21,,1,1,126.0,132.0,1
z,162,22,,1,1,126.0,132.0,1
z,162,23,,1,1,126.0,132.0,1
z,162,24,,1,1,126.0,132.0,1
z,162,25,,1,1,126.0,132.0,1
z,162,26,,1,1,126.0,132.0,1
z,162,27,,1,1,126.0,132.0,1
z,162,28,,1,1,126.0,132.0,1
z,162,29,,1,1,126.0,132.0,1
z,162,30,,1,1,126.0,132.0,1
z,162,31,,1,1,126.0,132.0,1
z,162,32,,1,1,126.0,132.0,1
z,162,33,,1,1,126.0,132.0,1
z,162,34,,1,1,126.0,132.0,1
z,162,35,,1,1,126.0,132.0,1
z,162,36,,1,1,126.0,132.0,1
z,162,37,,1,1,126.0,132.0,1
z,162,38,,1,1,126.0,132.0,1
z,162,39,,1,1,126.0,132.0,1
z,162,40,,1,1,126.0,132.0,1
z,162,41,,1,1,126.0,132.0,1
z,162,42,,1,1,126.0,132.0,1
z,162,43,,1,1,126.0,132.0,1
z,162,44,,1,1,126.0,132.0,1
z,162,45,,1,1,126.0,132.0,1
z,162,46,,1,1,126.0,132.0,1
z,162,47,,1,1,126.0,132.0,1
z,162,48,,1,1,126.0,132.0,1
z,162,49,,1,1,126.0,132.0,1
z,162,50,,1,1,126.0,132.0,1
z,162,51,,1,1,126.0,132.0,1
z,162,52,,1,1,126.0,132.0,1
z,162,53,,1,1,126.0,132.0,1
z,162,54,,1,1,126.0,132.0,1
z,162,55,,1,1,126.0,132.0,1
z,162,56,,1,1,126.0,132.0,1
z,162,57,,1,1,126.0,132.0,1
z,162,58,,1,1,126.0,132.0,1
z,162,59,,1,1,126.0,132.0,1
z,162,60,,1,1,126.0,132.0,1
z,162,61,,1,1,126.0,132.0,1
z,162,62,,1,1,126.0,132.0,1
z,162,63,,2,2,126.0,132.0,1
z,162,64,,12,12,126.0,132.0,1
z,162,67,,2,2,126.0,132.0,1
z,162,68,,2,2,126.0,132.0,1
z,162,69,,2,2,126.0,132.0,1
z,162,70,,2,2,126.0,132.0,1
z,162,71,,2,2,126.0,132.0,1
z,162,72,,2,2,126.0,132.0,1
z,162,73,,2,2,126.0,132.0,1
z,162,74,,2,2,126.0,132.0,1
z,162,75,,2,2,126.0,132.0,1
z,162,76,,2,2,126.0,132.0,1
z,162,77,,2,2,126.0,132.0,1
z,162,78,,2,2,126.0,132.0,1
z,162,79,,2,2,126.0,132.0,1
z,162,80,,2,2,126.0,132.0,1
z,162,81,,2,2,126.0,132.0,1
z,162,82,,2,2,126.0,132.0,1
z,162,83,,2,2,126.0,132.0,1
z,162,84,,2,2,126.0,132.0,1
z,162,85,,2,2,126.0,132.0,1
z,162,86,,2,2,126.0,132.0,1
z,162,87,,2,2,126.0,132.0,1
z,162,88,,2,2,126.0,132.0,1
z,162,89,,2,2,126.0,132.0,1
z,162,90,,2,2,126.0,132.0,1
z,162,91,,2,2,126.0,132.0,1
z,162,92,,2,2,126.0,132.0,1
z,162,93,,2,2,126.0,132.0,1
z,162,94,,2,2,126.0,132.0,1
z,162,95,,2,2,126.0,132.0,1
z,162,96,,2,2,126.0,132.0,1
z,162,97,,2,2,126.0,132.0,1
z,162,98,,2,2,126.0,132.0,1
z,162,99,,2,2,126.0,132.0,1
z,162,100,,2,2,126.0,132.0,1
z,162,101,,2,2,126.0,132.0,1
z,162,102,,2,2,126.0,132.0,1
z,162,103,,2,2,126.0,132.0,1
z,162,104,,2,2,126.0,132.0,1
z,162,105,,2,2,126.0,132.0,1
z,162,106,,2,2,126.0,132.0,1
z,162,107,,2,2,126.0,132.0,1
z,162,108,,2,2,126.0,132.0,1
z,162,109,,2,2,126.0,132.0,1
z,162,110,,2,2,126.0,132.0,1
z,162,111,,2,2,126.0,132.0,1
z,162,112,,2,2,126.0,132.0,1
z,162,113,,2,2,126.0,132.0,1
z,162,114,,2,2,126.0,132.0,1
z,162,115,,2,2,126.0,132.0,1
z,162,116,,2,2,126.0,132.0,1
z,162,117,,2,2,126.0,132.0,1
z,162,118,,2,2,126.0,132.0,1
z,162,119,,2,2,126.0,132.0,1
z,162,120,,2,2,126.0,132.0,1
z,162,121,,2,2,126.0,132.0,1
z,162,122,,2,2,126.0,132.0,1
z,162,123,,2,2,126.0,132.0,1
z,162,124,,3,3,126.0,132.0,1
z,162,126,,3,3,126.0,132.0,1
z,162,128,,9,9,126.0,132.0,1
z,162,129,,3,3,126.0,132.0,1
z,162,130,,4,4,126.0,132.0,1
z,162,133,,4,4,126.0,132.0,1
z,162,134,,4,4,126.0,132.0,1
z,162,135,,4,4,126.0,132.0,1
z,162,136,,4,4,126.0,132.0,1
z,162,137,,4,4,126.0,132.0,1
z,162,138,,4,4,126.0,132.0,1
z,162,139,,4,4,126.0,132.0,1
z,162,140,,4,4,126.0,132.0,1
z,162,141,,5,5,126.0,132.0,1
z,162,142,,5,5,126.0,132.0,1
z,162,143,,5,5,126.0,132.0,1
z,162,144,,5,5,126.0,132.0,1
z,162,145,,5,5,126.0,132.0,1
z,162,146,,5,5,126.0,132.0,1
z,162,147,,5,5,126.0,132.0,1
z,162,148,,5,5,126.0,132.0,1
z,162,149,,5,5,126.0,132.0,1
z,162,150,,5,5,126.0,132.0,1
z,162,151,,5,5,126.0,132.0,1
z,162,152,,5,5,126.0,132.0,1
z,162,153,,5,5,126.0,132.0,1
z,162,154,,5,5,126.0,132.0,1
z,162,155,,5,5,126.0,132.0,1
z,162,156,,5,5,126.0,132.0,1
z,162,157,,5,5,126.0,132.0,1
z,162,158,,5,5,126.0,132.0,1
z,162,160,,6,6,126.0,132.0,1
z,162,161,,6,6,126.0,132.0,1
z,162,162,,6,6,126.0,132.0,1
z,162,163,,6,6,126.0,132.0,1
z,162,164,,6,6,126.0,132.0,1
z,162,165,,6,6,126.0,132.0,1
z,162,166,,6,6,126.0,132.0,1
z,162,167,,6,6,126.0,132.0,1
z,162,168,,10,10,126.0,132.0,1
z,162,169,,6,6,126.0,132.0,1
z,162,170,,6,6,126.0,132.0,1
z,162,171,,10,10,126.0,132.0,1
z,162,172,,6,6,126.0,132.0,1
z,162,173,,6,6,126.0,132.0,1
z,162,174,,6,6,126.0,132.0,1
z,162,175,,6,6,126.0,132.0,1
z,162,176,,6,6,126.0,132.0,1
z,162,177,,6,6,126.0,132.0,1
z,162,178,,6,6,126.0,132.0,1
z,162,179,,6,6,126.0,132.0,1
z,162,180,,6,6,126.0,132.0,1
z,162,181,,6,6,126.0,132.0,1
z,162,182,,6,6,126.0,132.0,1
z,162,183,,6,6,126.0,132.0,1
z,162,184,,6,6,126.0,132.0,1
z,162,185,,6,6,126.0,132.0,1
z,162,186,,6,6,126.0,132.0,1
z,162,187,,6,6,126.0,132.0,1
z,162,188,,6,6,126.0,132.0,1
z,162,189,,6,6,126.0,132.0,1
z,162,190,,6,6,126.0,132.0,1
z,162,191,,13,13,126.0,132.0,1
z,162,193,,7,7,126.0,132.0,1
z,162,194,,7,7,126.0,132.0,1
z,162,195,,7,7,126.0,132.0,1
z,162,197,,7,7,126.0,132.0,1
z,162,198,,7,7,126.0,132.0,1
z,162,200,,7,7,126.0,132.0,1
z,162,201,,7,7,126.0,132.0,1
z,162,202,,7,7,126.0,132.0,1
z,162,204,,7,7,126.0,132.0,1
z,162,205,,7,7,126.0,132.0,1
z,162,206,,7,7,126.0,132.0,1
z,162,207,,7,7,126.0,132.0,1
z,162,209,,7,7,126.0,132.0,1
z,162,212,,7,7,126.0,132.0,1
z,162,213,,7,7,126.0,132.0,1
z,162,214,,7,7,126.0,132.0,1
z,162,215,,7,7,126.0,132.0,1
z,162,216,,7,7,126.0,132.0,1
z,162,217,,7,7,126.0,132.0,1
z,162,218,,7,7,126.0,132.0,1
z,162,219,,7,7,126.0,132.0,1
z,162,220,,7,7,126.0,132.0,1
z,162,221,,7,7,126.0,132.0,1
z,162,222,,7,7,126.0,132.0,1
z,162,223,,7,7,126.0,132.0,1
z,162,224,,7,7,126.0,132.0,1
z,162,225,,7,7,126.0,132.0,1
z,162,226,,7,7,126.0,132.0,1
z,162,227,,7,7,126.0,132.0,1
z,162,228,,7,7,126.0,132.0,1
z,162,229,,7,7,126.0,132.0,1
z,162,230,,7,7,126.0,132.0,1
z,162,231,,7,7,126.0,132.0,1
z,162,232,,7,7,126.0,132.0,1
z,162,233,,7,7,126.0,132.0,1
z,162,234,,7,7,126.0,132.0,1
z,162,235,,7,7,126.0,132.0,1
z,162,236,,7,7,126.0,132.0,1
z,162,237,,7,7,126.0,132.0,1
z,162,238,,7,7,126.0,132.0,1
z,162,239,,7,7,126.0,132.0,1
z,162,240,,7,7,126.0,132.0,1
z,162,241,,7,7,126.0,132.0,1
z,162,242,,7,7,126.0,132.0,1
z,162,243,,7,7,126.0,132.0,1
z,162,244,,7,7,126.0,132.0,1
z,162,245,,7,7,126.0,132.0,1
z,162,246,,7,7,126.0,132.0,1
z,162,247,,7,7,126.0,132.0,1
z,162,248,,7,7,126.0,132.0,1
z,162,249,,7,7,126.0,132.0,1
z,162,250,,7,7,126.0,132.0,1
z,162,251,,7,7,126.0,132.0,1
z,162,252,,7,7,126.0,132.0,1
z,162,253,,7,7,126.0,132.0,1
z,162,254,,7,7,126.0,132.0,1
z,162,255,,7,7,126.0,132.0,1
z,162,256,,7,7,126.0,132.0,1
z,162,257,,7,7,126.0,132.0,1
z,162,258,,7,7,126.0,132.0,1
z,162,261,,14,14,126.0,132.0,1
z,162,262,,14,14,126.0,132.0,1
z,162,264,,8,8,126.0,132.0,1
z,162,265,,8,8,126.0,132.0,1
z,162,266,,8,8,126.0,132.0,1
z,162,267,,14,14,126.0,132.0,1
z,162,268,,8,8,126.0,132.0,1
z,162,269,,8,8,126.0,132.0,1
z,162,273,,8,8,126.0,132.0,1
z,162,277,,8,8,126.0,132.0,1
z,162,278,,8,8,126.0,132.0,1
z,162,279,,8,8,126.0,132.0,1
z,162,280,,8,8,126.0,132.0,1
z,162,281,,8,8,126.0,132.0,1
z,162,282,,8,8,126.0,132.0,1
z,162,283,,8,8,126.0,132.0,1
z,162,284,,8,8,126.0,132.0,1
z,162,285,,8,8,126.0,132.0,1
z,162,286,,8,8,126.0,132.0,1
z,162,287,,8,8,126.0,132.0,1
z,162,288,,8,8,126.0,132.0,1
z,162,289,,8,8,126.0,132.0,1
z,162,290,,8,8,126.0,132.0,1
z,162,291,,8,8,126.0,132.0,1
z,162,292,,8,8,126.0,132.0,1
z,162,293,,8,8,126.0,132.0,1
z,162,294,,8,8,126.0,132.0,1
z,162,295,,8,8,126.0,132.0,1
z,162,296,,8,8,126.0,132.0,1
z,162,297,,8,8,126.0,132.0,1
z,162,298,,8,8,126.0,132.0,1
z,162,299,,8,8,126.0,132.0,1
z,162,300,,8,8,126.0,132.0,1
z,162,301,,8,8,126.0,132.0,1
z,162,302,,8,8,126.0,132.0,1
z,162,303,,8,8,126.0,132.0,1
z,162,304,,8,8,126.0,132.0,1
z,162,307,,9,9,126.0,132.0,1
z,162,308,,9,9,126.0,132.0,1
z,162,309,,9,9,126.0,132.0,1
z,162,311,,9,9,126.0,132.0,1
z,162,312,,9,9,126.0,132.0,1
z,162,314,,9,9,126.0,132.0,1
z,162,319,,9,9,126.0,132.0,1
z,162,320,,9,9,126.0,132.0,1
z,162,321,,9,9,126.0,132.0,1
z,162,322,,9,9,126.0,132.0,1
z,162,323,,9,9,126.0,132.0,1
z,162,324,,9,9,126.0,132.0,1
z,162,325,,9,9,126.0,132.0,1
z,162,326,,9,9,126.0,132.0,1
z,162,327,,9,9,126.0,132.0,1
z,162,328,,9,9,126.0,132.0,1
z,162,329,,9,9,126.0,132.0,1
z,162,330,,9,9,126.0,132.0,1
z,162,331,,9,9,126.0,132.0,1
z,162,332,,9,9,126.0,132.0,1
z,162,333,,9,9,126.0,132.0,1
z,162,334,,9,9,126.0,132.0,1
z,162,335,,9,9,126.0,132.0,1
z,162,336,,9,9,126.0,132.0,1
z,162,337,,9,9,126.0,132.0,1
z,162,338,,9,9,126.0,132.0,1
z,162,339,,9,9,126.0,132.0,1
z,162,340,,9,9,126.0,132.0,1
z,162,341,,9,9,126.0,132.0,1
z,162,342,,9,9,126.0,132.0,1
z,162,343,,9,9,126.0,132.0,1
z,162,344,,9,9,126.0,132.0,1
z,162,345,,9,9,126.0,132.0,1
z,162,346,,9,9,126.0,132.0,1
z,162,347,,9,9,126.0,132.0,1
z,162,348,,9,9,126.0,132.0,1
z,162,349,,9,9,126.0,132.0,1
z,162,350,,9,9,126.0,132.0,1
z,162,351,,9,9,126.0,132.0,1
z,162,352,,9,9,126.0,132.0,1
z,162,353,,9,9,126.0,132.0,1
z,162,354,,9,9,126.0,132.0,1
z,162,355,,9,9,126.0,132.0,1
z,162,356,,9,9,126.0,132.0,1
z,162,357,,9,9,126.0,132.0,1
z,162,358,,9,9,126.0,132.0,1
z,162,359,,9,9,126.0,132.0,1
z,162,360,,9,9,126.0,132.0,1
z,162,361,,9,9,126.0,132.0,1
z,162,362,,9,9,126.0,132.0,1
z,162,363,,9,9,126.0,132.0,1
z,162,364,,9,9,126.0,132.0,1
z,162,365,,9,9,126.0,132.0,1
z,162,366,,9,9,126.0,132.0,1
z,162,367,,9,9,126.0,132.0,1
z,162,368,,9,9,126.0,132.0,1
z,162,369,,9,9,126.0,132.0,1
z,162,370,,9,9,126.0,132.0,1
z,162,371,,9,9,126.0,132.0,1
z,162,372,,9,9,126.0,132.0,1
z,162,373,,9,9,126.0,132.0,1
z,162,374,,9,9,126.0,132.0,1
z,162,375,,9,9,126.0,132.0,1
z,162,376,,9,9,126.0,132.0,1
z,162,377,,9,9,126.0,132.0,1
z,162,378,,9,9,126.0,132.0,1
z,162,379,,9,9,126.0,132.0,1
z,162,380,,9,9,126.0,132.0,1
z,162,381,,9,9,126.0,132.0,1
z,162,382,,9,9,126.0,132.0,1
z,162,383,,9,9,126.0,132.0,1
z,162,384,,9,9,126.0,132.0,1
z,162,385,,9,9,126.0,132.0,1
z,162,386,,9,9,126.0,132.0,1
z,162,387,,9,9,126.0,132.0,1
z,162,388,,9,9,126.0,132.0,1
z,162,389,,9,9,126.0,132.0,1
z,162,390,,9,9,126.0,132.0,1
z,162,391,,9,9,126.0,132.0,1
z,162,392,,9,9,126.0,132.0,1
z,162,393,,9,9,126.0,132.0,1
z,162,394,,9,9,126.0,132.0,1
z,162,395,,9,9,126.0,132.0,1
z,162,396,,9,9,126.0,132.0,1
z,162,397,,9,9,126.0,132.0,1
z,162,400,,19,19,126.0,132.0,1
z,162,402,,19,19,126.0,132.0,1
z,162,403,,10,10,126.0,132.0,1
z,162,405,,10,10,126.0,132.0,1
z,162,407,,10,10,126.0,132.0,1
z,162,408,,10,10,126.0,132.0,1
z,162,410,,10,10,126.0,132.0,1
z,162,411,,10,10,126.0,132.0,1
z,162,412,,10,10,126.0,132.0,1
z,162,413,,10,10,126.0,132.0,1
z,162,414,,10,10,126.0,132.0,1
z,162,415,,10,10,126.0,132.0,1
z,162,416,,10,10,126.0,132.0,1
z,162,417,,10,10,126.0,132.0,1
z,162,418,,10,10,126.0,132.0,1
z,162,419,,10,10,126.0,132.0,1
z,162,420,,10,10,126.0,132.0,1
z,162,421,,10,10,126.0,132.0,1
z,162,422,,10,10,126.0,132.0,1
z,162,423,,10,10,126.0,132.0,1
z,162,424,,10,10,126.0,132.0,1
z,162,425,,10,10,126.0,132.0,1
z,162,426,,10,10,126.0,132.0,1
z,162,427,,10,10,126.0,132.0,1
z,162,428,,10,10,126.0,132.0,1
z,162,429,,10,10,126.0,132.0,1
z,162,430,,10,10,126.0,132.0,1
z,162,431,,10,10,126.0,132.0,1
z,162,432,,10,10,126.0,132.0,1
z,162,433,,10,10,126.0,132.0,1
z,162,434,,10,10,126.0,132.0,1
z,162,435,,10,10,126.0,132.0,1
z,162,436,,10,10,126.0,132.0,1
z,162,437,,10,10,126.0,132.0,1
z,162,438,,10,10,126.0,132.0,1
z,162,439,,10,10,126.0,132.0,1
z,162,440,,10,10,126.0,132.0,1
z,162,441,,10,10,126.0,132.0,1
z,162,442,,10,10,126.0,132.0,1
z,162,443,,10,10,126.0,132.0,1
z,162,444,,10,10,126.0,132.0,1
z,162,445,,10,10,126.0,132.0,1
z,162,446,,10,10,126.0,132.0,1
z,162,447,,10,10,126.0,132.0,1
z,162,448,,10,10,126.0,132.0,1
z,162,449,,10,10,126.0,132.0,1
z,162,450,,10,10,126.0,132.0,1
z,162,451,,10,10,126.0,132.0,1
z,162,452,,11,11,126.0,132.0,1
z,162,453,,11,11,126.0,132.0,1
z,162,454,,11,11,126.0,132.0,1
z,162,455,,11,11,126.0,132.0,1
z,162,456,,11,11,126.0,132.0,1
z,162,457,,11,11,126.0,132.0,1
z,162,458,,11,11,126.0,132.0,1
z,162,459,,11,11,126.0,132.0,1
z,162,460,,11,11,126.0,132.0,1
z,162,461,,11,11,126.0,132.0,1
z,162,462,,11,11,126.0,132.0,1
z,162,463,,11,11,126.0,132.0,1
z,162,464,,11,11,126.0,132.0,1
z,162,465,,11,11,126.0,132.0,1
z,162,466,,11,11,126.0,132.0,1
z,162,467,,11,11,126.0,132.0,1
z,162,468,,11,11,126.0,132.0,1
z,162,469,,11,11,126.0,132.0,1
z,162,470,,11,11,126.0,132.0,1
z,162,471,,11,11,126.0,132.0,1
z,162,472,,11,11,126.0,132.0,1
z,162,473,,11,11,126.0,132.0,1
z,162,474,,11,11,126.0,132.0,1
z,162,475,,11,11,126.0,132.0,1
z,162,476,,11,11,126.0,132.0,1
z,162,477,,11,11,126.0,132.0,1
z,162,478,,11,11,126.0,132.0,1
z,162,479,,11,11,126.0,132.0,1
z,162,480,,11,11,126.0,132.0,1
z,162,481,,11,11,126.0,132.0,1
z,162,482,,11,11,126.0,132.0,1
z,162,483,,11,11,126.0,132.0,1
z,162,484,,11,11,126.0,132.0,1
z,162,485,,11,11,126.0,132.0,1
z,162,486,,11,11,126.0,132.0,1
z,162,487,,11,11,126.0,132.0,1
z,162,488,,11,11,126.0,132.0,1
z,162,489,,11,11,126.0,132.0,1
z,162,490,,11,11,126.0,132.0,1
z,162,491,,11,11,126.0,132.0,1
z,162,492,,11,11,126.0,132.0,1
z,162,493,,11,11,126.0,132.0,1
z,162,494,,11,11,126.0,132.0,1
z,162,495,,11,11,126.0,132.0,1
